Calories,Protein,Fat,Carbs,Meal,Course,Healthy,Special Nutrition,Cooking Methods,"time, mins",Vegetables,Fruits,Meat,Seafood,Mushrooms,Dairy,Grains,Nuts
377.0,24.0,16.0,36.0,Snack,Appetizer,0,,Frying,35,1,0,0,0,0,1,1,0
178.0,11.0,8.0,16.0,Snack,Main Dish,0,,Frying,45,1,0,0,0,0,1,0,0
136.0,6.0,6.0,14.0,Breakfast,,0,,Frying,40,0,0,0,0,0,0,1,0
589.0,43.0,32.0,33.0,Dinner,Main Dish,0,,Frying,35,1,0,0,1,0,0,0,0
60.0,3.0,1.0,10.0,,Side Dish,1,Vegan,Frying,40,1,0,0,0,0,0,0,0
120.0,2.0,4.0,20.0,,Side Dish,1,Vegan,Frying,25,1,0,0,0,0,0,0,0
200.0,26.0,4.0,17.0,,Main Dish,0,,Frying,20,1,0,0,1,0,1,1,0
465.0,38.0,6.0,62.0,,Side Dish,0,,Freezing,120,1,0,0,1,0,0,1,0
108.0,2.0,2.0,20.0,,Side Dish,0,,Frying,0,1,0,0,0,0,0,0,0
48.0,2.0,2.0,5.0,Breakfast,,1,,Frying,20,0,0,0,0,0,1,1,0
200.0,24.0,2.0,20.0,,Main Dish,1,,Frying,48,0,0,0,1,0,0,1,0
291.0,24.0,11.0,24.0,,,0,,Frying,515,1,0,1,0,0,1,1,0
72.0,6.0,5.0,0.0,Breakfast,,0,,Frying,6,0,0,0,0,0,0,0,0
219.0,8.0,5.0,40.0,,Side Dish,0,,Frying,45,1,0,0,0,0,1,1,0
144.0,8.0,3.0,24.0,Snack,Appetizer,1,,Frying,35,1,0,0,1,1,0,1,0
191.0,6.0,2.0,37.0,,Side Dish,0,,Frying,30,1,0,0,0,0,0,1,0
392.0,11.0,15.0,55.0,Dinner,Side Dish,0,Vegetarian,Frying,25,1,0,0,0,0,0,1,0
316.0,23.0,23.0,6.0,Breakfast,,0,,Frying,25,1,0,1,0,0,1,0,0
512.0,29.0,5.0,85.0,,,0,,Frying,35,0,0,0,1,0,1,1,0
106.0,20.0,2.0,3.0,,Main Dish,0,,Freezing,16,0,0,1,0,0,0,0,0
142.0,25.0,4.0,0.0,,,0,,Frying,30,0,0,1,0,0,0,0,0
196.0,3.0,9.0,28.0,,Side Dish,0,,Freezing,17,0,0,0,0,0,0,0,0
60.0,2.0,4.0,7.0,,Side Dish,0,,Frying,15,1,0,0,0,0,0,0,0
120.0,2.0,4.0,20.0,,Side Dish,1,,Frying,30,1,0,0,0,0,0,0,0
215.0,5.0,8.0,33.0,,Side Dish,0,,Frying,30,1,0,0,0,0,0,0,0
201.0,25.0,7.0,9.0,,Main Dish,0,,Frying,30,1,0,1,0,0,0,1,0
301.0,21.0,20.0,7.0,,,0,,Frying,520,0,1,1,0,0,0,0,0
303.0,8.0,13.0,40.0,Dinner,Side Dish,0,,Frying,45,1,1,1,0,0,1,1,0
81.0,2.0,5.0,8.0,Dinner,Side Dish,0,,Frying,20,1,1,0,0,0,0,0,0
395.0,18.0,24.0,26.0,Lunch,Main Dish,0,,Frying,10,0,0,0,0,0,1,1,0
420.0,15.0,27.0,31.0,Snack,Main Dish,0,,Frying,10,0,0,0,0,0,0,1,0
54.0,1.0,4.0,4.0,,Dessert,0,,Frying,18,0,1,0,0,0,0,1,0
150.0,1.0,14.0,7.0,,Dessert,0,,Frying,22,0,1,0,0,0,1,1,0
305.0,15.0,21.0,14.0,Lunch,Main Dish,0,,Frying,20,0,0,1,0,0,1,0,0
72.0,6.0,5.0,0.0,Snack,Main Dish,0,Vegetarian,Frying,25,0,0,0,0,0,0,0,0
414.0,10.0,33.0,25.0,Breakfast,Side Dish,0,,Frying,20,1,1,0,0,0,0,0,0
207.0,3.0,12.0,23.0,,Side Dish,1,,Frying,45,1,0,0,0,0,0,0,0
896.0,40.0,55.0,62.0,,Main Dish,0,,Frying,40,1,0,1,0,0,0,1,0
85.0,3.0,1.0,16.0,,Side Dish,1,,Frying,30,1,0,0,0,0,0,1,0
475.0,22.0,23.0,42.0,,,0,,Frying,12,0,0,1,0,0,0,0,0
193.0,9.0,10.0,23.0,Snack,Appetizer,0,,Frying,30,1,0,0,0,0,0,0,0
225.0,21.0,14.0,3.0,,Appetizer,1,,Frying,15,0,0,0,0,0,1,0,0
365.0,47.0,17.0,3.0,Dinner,Main Dish,1,,Frying,25,0,0,1,0,0,1,1,0
257.0,17.0,13.0,20.0,,,0,,Frying,50,0,0,1,0,0,0,1,0
97.0,3.0,7.0,19.0,Breakfast,Side Dish,0,,Frying,40,1,0,0,0,0,0,0,0
82.0,1.0,3.0,14.0,,Dessert,0,,Frying,285,0,1,0,0,0,0,1,0
215.0,29.0,9.0,13.0,Snack,Main Dish,0,,Frying,15,0,1,0,1,0,0,0,0
107.0,2.0,4.0,17.0,,Side Dish,0,,Frying,30,1,1,0,0,0,0,0,0
350.0,11.0,14.0,48.0,,Side Dish,0,,Frying,50,1,1,0,0,0,1,0,0
171.0,9.0,8.0,15.0,,Side Dish,0,,Freezing,32,1,0,1,0,0,1,1,0
313.0,18.0,26.0,3.0,Dinner,Main Dish,1,,Frying,20,1,1,0,1,0,0,0,0
92.0,6.0,5.0,7.0,,Main Dish,1,,Frying,45,1,0,1,1,0,0,0,1
87.0,4.0,4.0,9.0,Snack,Appetizer,0,,Frying,220,0,0,0,0,0,1,0,0
224.0,9.0,19.0,9.0,Snack,Appetizer,0,,Frying,40,1,0,0,0,0,0,0,0
179.0,4.0,5.0,28.0,,Side Dish,0,,Frying,20,1,0,0,0,0,1,1,0
457.0,30.0,33.0,8.0,,Main Dish,0,,Frying,35,0,0,1,0,0,1,0,0
297.0,25.0,19.0,6.0,,Main Dish,1,,Frying,45,0,0,1,0,1,0,1,0
231.0,11.0,11.0,21.0,,Main Dish,0,Vegetarian,Frying,25,1,0,0,0,0,1,1,0
122.0,3.0,4.0,20.0,Breakfast,,0,,Frying,30,0,1,0,0,0,1,1,0
254.0,8.0,10.0,31.0,Breakfast,Main Dish,0,,Frying,45,1,0,1,0,0,0,1,0
331.0,3.0,16.0,46.0,,Dessert,0,,Frying,15,0,1,0,0,0,1,1,0
153.0,6.0,5.0,21.0,,Main Dish,0,,Frying,35,0,0,1,0,0,1,0,0
152.0,4.0,14.0,5.0,,Side Dish,0,Vegetarian,Frying,15,1,0,0,0,1,0,0,0
286.0,25.0,7.0,31.0,,Main Dish,1,,Frying,40,1,0,1,0,0,0,0,0
516.0,21.0,35.0,29.0,Snack,Appetizer,0,,Frying,15,1,0,0,0,0,1,1,0
50.0,1.0,2.0,8.0,,Dessert,0,,Frying,19,0,0,0,0,0,0,0,0
103.0,5.0,4.0,16.0,,Side Dish,1,,Frying,25,1,0,0,0,0,0,0,0
335.0,16.0,23.0,16.0,Snack,Appetizer,0,,Frying,40,0,0,1,1,0,0,1,0
40.0,2.0,1.0,7.0,Snack,Appetizer,1,,Frying,35,1,0,0,0,0,0,0,0
77.0,1.0,2.0,14.0,,Dessert,1,,Frying,15,0,0,0,0,0,0,0,0
133.0,13.0,8.0,1.0,Snack,Appetizer,0,,Frying,730,0,0,1,0,0,0,0,0
99.0,17.0,3.0,1.0,Snack,Appetizer,0,,Frying,640,0,0,1,0,0,0,0,0
57.0,5.0,4.0,0.0,Snack,Appetizer,0,,Frying,1165,0,0,1,0,0,0,0,0
41.0,1.0,1.0,8.0,,Main Dish,0,,Frying,10,0,0,0,0,0,0,0,0
169.0,19.0,5.0,12.0,Snack,Appetizer,0,,Frying,25,0,0,0,1,0,0,0,0
81.0,4.0,1.0,14.0,Snack,Appetizer,1,,Frying,40,1,0,0,0,0,0,0,0
245.0,28.0,9.0,19.0,,Main Dish,0,,Frying,20,0,0,1,0,0,1,0,0
72.0,3.0,3.0,7.0,Snack,Appetizer,0,,Frying,50,0,0,0,0,0,1,1,0
234.0,2.0,6.0,46.0,,Dessert,0,,Frying,35,0,1,0,0,0,0,1,0
237.0,5.0,7.0,40.0,,Side Dish,0,,Frying,50,1,0,0,0,0,0,1,0
5321.0,38.0,300.0,618.0,,Dessert,0,,Baking,15,0,0,0,0,0,1,0,0
444.0,18.0,28.0,29.0,Lunch,Main Dish,0,,Frying,15,0,0,1,0,0,1,0,0
109.0,1.0,0.0,29.0,Snack,Appetizer,1,,Frying,20,1,0,0,0,0,0,0,0
80.0,2.0,0.0,17.0,,Side Dish,1,,Frying,35,0,0,0,0,0,0,0,0
90.0,3.0,3.0,12.0,,Side Dish,0,,Frying,30,0,0,0,0,0,1,0,0
182.0,19.0,3.0,25.0,Snack,Appetizer,1,,Frying,40,0,0,0,1,0,0,1,0
192.0,18.0,9.0,8.0,Dinner,Main Dish,0,,Frying,25,0,1,1,0,0,0,0,0
472.0,41.0,16.0,40.0,,,0,,Frying,0,1,1,1,0,0,0,0,0
245.0,8.0,21.0,7.0,,Side Dish,0,,Frying,13,0,0,1,0,1,0,0,0
72.0,2.0,0.0,16.0,Snack,Appetizer,1,,Frying,55,1,0,0,0,0,0,0,0
129.0,2.0,5.0,19.0,,Side Dish,0,,Frying,35,1,0,0,0,0,0,0,0
70.0,3.0,3.0,9.0,,Main Dish,1,,Frying,45,1,0,1,0,1,0,0,1
323.0,44.0,4.0,24.0,,Main Dish,0,,Frying,30,0,0,1,0,0,0,1,0
774.0,38.0,55.0,31.0,Lunch,Main Dish,0,,Frying,15,0,0,1,0,0,0,0,0
234.0,10.0,20.0,7.0,Snack,Appetizer,0,,Frying,0,1,0,0,0,0,0,0,0
97.0,3.0,6.0,9.0,,,1,,Frying,25,0,0,0,0,0,1,0,0
101.0,2.0,9.0,4.0,,,0,,Frying,19,1,1,0,0,0,0,0,0
328.0,21.0,26.0,1.0,Snack,Appetizer,0,,Frying,50,1,0,1,0,0,1,0,0
260.0,41.0,9.0,1.0,,Main Dish,1,,Frying,30,0,0,1,0,0,0,0,0
169.0,5.0,8.0,23.0,,Side Dish,0,,Frying,25,1,0,0,0,0,1,1,0
148.0,2.0,9.0,16.0,,Dessert,0,,Frying,45,0,1,0,0,0,0,1,0
373.0,18.0,13.0,46.0,Snack,Main Dish,0,Vegetarian,Frying,20,1,0,0,0,0,1,0,0
652.0,44.0,49.0,8.0,Dinner,Main Dish,1,,Frying,145,0,0,1,0,0,0,0,0
220.0,8.0,20.0,7.0,Snack,Appetizer,0,,Baking,20,0,0,0,0,0,0,0,1
94.0,9.0,3.0,10.0,,Side Dish,0,Vegetarian,Frying,20,1,0,0,0,0,0,0,0
107.0,1.0,1.0,27.0,,Dessert,1,,Frying,15,0,1,0,0,0,0,0,0
68.0,2.0,5.0,6.0,,Side Dish,1,Vegan,Microwave,25,1,0,0,0,0,0,0,0
240.0,4.0,18.0,18.0,,Side Dish,0,,Frying,15,1,0,0,0,0,0,1,0
118.0,4.0,7.0,12.0,,Side Dish,0,Vegetarian,Frying,25,1,0,0,0,0,0,0,0
32.0,1.0,1.0,5.0,,,0,,Frying,25,1,1,0,0,0,0,0,0
113.0,5.0,5.0,16.0,,Side Dish,1,Vegan,Frying,20,1,0,0,0,0,0,0,0
341.0,4.0,1.0,89.0,,Side Dish,1,Vegan,Frying,20,0,1,0,0,0,0,0,0
30.0,1.0,0.0,7.0,Snack,Appetizer,1,,Frying,35,1,0,0,0,0,0,0,0
36.0,1.0,1.0,7.0,Snack,Appetizer,0,,Frying,30,1,0,0,0,0,0,0,0
304.0,4.0,27.0,13.0,Snack,Appetizer,0,,Frying,25,1,0,0,0,1,0,0,0
228.0,2.0,14.0,26.0,,Side Dish,0,,Frying,0,1,0,0,0,0,0,0,0
97.0,2.0,4.0,15.0,,Side Dish,0,,Frying,30,1,0,0,0,0,0,0,0
351.0,43.0,18.0,2.0,,Main Dish,0,,Frying,15,1,0,1,0,0,0,0,0
745.0,47.0,41.0,59.0,Snack,Main Dish,0,,Frying,30,1,1,0,1,0,0,0,0
189.0,17.0,12.0,6.0,Snack,Appetizer,0,,Frying,20,1,1,0,1,0,0,0,0
506.0,37.0,32.0,23.0,Snack,Main Dish,0,,Frying,30,1,1,0,1,0,0,0,0
364.0,26.0,16.0,27.0,Snack,Main Dish,0,,Frying,35,0,0,1,1,0,0,0,0
351.0,16.0,30.0,6.0,Snack,Appetizer,0,,Frying,25,1,0,0,1,0,0,1,0
189.0,31.0,6.0,2.0,,Main Dish,1,,Frying,20,0,0,0,1,0,0,0,0
216.0,31.0,6.0,7.0,Dinner,Main Dish,0,,Frying,25,0,0,0,1,0,0,0,0
150.0,4.0,0.0,33.0,,Side Dish,0,,Frying,10,1,0,0,0,0,0,0,0
117.0,2.0,0.0,20.0,Snack,Appetizer,1,,Frying,0,1,0,0,0,0,0,0,0
188.0,9.0,16.0,6.0,Snack,Appetizer,0,,Frying,40,0,0,0,0,0,0,0,0
141.0,7.0,3.0,20.0,Snack,Appetizer,0,,Frying,50,1,0,0,0,0,1,0,1
145.0,14.0,9.0,1.0,Breakfast,,0,,Frying,15,0,0,1,1,0,0,0,0
407.0,21.0,28.0,22.0,Breakfast,,0,,Frying,30,0,0,1,0,0,0,1,0
194.0,13.0,15.0,1.0,Breakfast,,0,,Frying,10,0,0,0,0,0,0,0,0
143.0,13.0,10.0,1.0,Breakfast,,0,,Frying,10,0,0,0,0,0,0,0,0
88.0,1.0,4.0,12.0,,Dessert,0,,Frying,30,0,1,0,0,0,1,1,0
442.0,25.0,17.0,48.0,,Main Dish,0,,Frying,30,1,0,0,1,0,0,1,0
402.0,24.0,17.0,37.0,Dinner,Main Dish,0,,Frying,45,1,0,0,1,0,0,1,1
652.0,31.0,37.0,53.0,,Main Dish,0,,Frying,45,1,0,0,1,0,0,1,0
242.0,22.0,2.0,30.0,Snack,Appetizer,1,,Frying,45,1,1,0,1,0,0,1,0
156.0,5.0,3.0,27.0,,,0,,Frying,330,0,0,0,0,0,0,1,0
36.0,1.0,1.0,6.0,Snack,Appetizer,1,,Frying,20,1,0,0,0,0,0,0,0
233.0,4.0,6.0,47.0,,Side Dish,0,,Microwave,30,1,0,0,0,0,0,0,0
307.0,8.0,30.0,3.0,Snack,Appetizer,0,,Frying,20,0,0,1,0,0,0,0,0
222.0,12.0,12.0,17.0,Breakfast,,0,,Frying,50,1,0,0,0,0,1,0,0
179.0,29.0,4.0,7.0,,Main Dish,0,,Frying,15,0,0,0,1,0,0,0,0
80.0,3.0,1.0,17.0,Snack,Appetizer,1,,Frying,30,0,0,0,0,0,1,1,0
230.0,10.0,4.0,53.0,Dinner,Side Dish,0,,Frying,0,1,0,0,0,0,1,0,0
193.0,7.0,17.0,5.0,Snack,Appetizer,0,,Frying,30,0,0,0,1,0,0,0,1
211.0,15.0,13.0,9.0,Breakfast,Main Dish,0,Vegetarian,Frying,30,1,0,0,0,0,1,1,1
356.0,23.0,28.0,5.0,Breakfast,,0,,Frying,30,1,0,0,0,1,1,0,0
124.0,10.0,8.0,3.0,Breakfast,,0,,Frying,28,1,0,0,0,0,1,0,0
489.0,27.0,36.0,12.0,,Main Dish,0,,Frying,41,0,0,1,0,0,0,0,0
147.0,21.0,5.0,4.0,Snack,Appetizer,0,,Frying,1105,0,0,1,0,0,0,0,0
548.0,41.0,40.0,5.0,,Main Dish,0,,Frying,30,0,0,1,0,1,0,0,0
679.0,33.0,26.0,75.0,Lunch,Main Dish,0,,Frying,305,1,0,1,0,1,1,1,0
225.0,21.0,13.0,6.0,,Main Dish,0,,Frying,290,1,0,1,0,1,0,0,0
193.0,15.0,12.0,7.0,,Main Dish,0,,Frying,510,1,0,1,0,0,0,0,0
407.0,37.0,24.0,10.0,,,0,,Frying,30,1,0,1,0,1,1,1,0
104.0,5.0,8.0,4.0,Snack,Appetizer,0,,Frying,35,1,0,0,0,1,1,0,0
167.0,5.0,6.0,24.0,,Side Dish,0,,Frying,40,1,0,0,0,0,0,0,0
82.0,1.0,4.0,12.0,Snack,Appetizer,0,,Frying,50,1,0,0,0,0,0,0,0
114.0,1.0,7.0,12.0,,Side Dish,0,Vegetarian,Frying,20,1,0,0,0,0,0,0,0
191.0,4.0,6.0,31.0,Breakfast,Side Dish,1,,Frying,25,1,0,0,0,0,0,0,0
128.0,8.0,7.0,10.0,,Main Dish,0,,Frying,40,1,1,1,0,0,0,1,0
36.0,0.0,0.0,10.0,Snack,Appetizer,0,,Frying,30,0,1,0,0,0,0,0,0
233.0,2.0,15.0,24.0,,Side Dish,0,,Frying,20,1,0,0,0,0,0,0,0
67.0,3.0,3.0,8.0,,Side Dish,0,,Frying,17,1,0,1,0,1,0,0,0
239.0,35.0,9.0,3.0,,Main Dish,1,,Frying,20,1,0,0,1,0,0,0,0
122.0,9.0,9.0,3.0,,Main Dish,0,Vegetarian,Frying,10,0,0,0,0,0,0,0,0
319.0,23.0,11.0,41.0,,Main Dish,0,,Frying,30,0,0,1,0,0,0,0,0
110.0,1.0,0.0,29.0,Snack,Appetizer,1,,Frying,30,0,0,0,0,0,0,0,0
226.0,5.0,8.0,36.0,,Side Dish,0,,Frying,0,1,0,0,0,0,1,0,0
263.0,40.0,10.0,0.0,,Main Dish,0,,Frying,0,0,0,1,0,0,0,0,0
247.0,32.0,7.0,15.0,,Main Dish,0,,Frying,50,1,0,1,0,0,0,0,0
382.0,6.0,29.0,27.0,,Dessert,0,,Frying,340,0,1,0,0,0,1,1,0
88.0,6.0,7.0,0.0,,Appetizer,0,,Frying,22,0,0,1,0,0,0,0,0
175.0,9.0,2.0,33.0,Snack,Side Dish,0,,Frying,30,1,0,1,0,0,0,1,0
35.0,2.0,1.0,6.0,Snack,Appetizer,0,,Frying,520,0,0,1,0,0,0,1,0
66.0,2.0,4.0,6.0,,Side Dish,0,,Frying,40,1,0,0,0,0,0,1,0
180.0,3.0,9.0,23.0,,Main Dish,0,Vegetarian,Frying,50,1,0,0,0,0,0,1,0
232.0,6.0,12.0,28.0,,Main Dish,0,Vegetarian,Frying,45,1,0,0,0,0,0,1,0
247.0,27.0,5.0,23.0,,,0,,Frying,21,0,0,1,0,0,0,0,0
444.0,18.0,24.0,39.0,Breakfast,,0,,Freezing,10,0,0,0,0,0,1,0,0
121.0,2.0,7.0,14.0,,Dessert,0,,Baking,15,0,0,0,0,0,1,1,1
215.0,18.0,7.0,28.0,,,0,,Frying,30,1,1,1,0,0,0,1,0
177.0,33.0,4.0,0.0,,Main Dish,0,,Frying,15,0,0,0,1,0,0,0,0
160.0,11.0,7.0,21.0,Snack,Appetizer,0,,Frying,35,1,0,0,0,0,1,0,0
136.0,9.0,5.0,21.0,Snack,Appetizer,0,,Frying,35,1,0,0,0,0,1,0,0
347.0,5.0,12.0,57.0,,Dessert,0,,Frying,40,0,1,0,0,0,0,1,0
413.0,29.0,30.0,6.0,,Main Dish,0,,Frying,20,1,0,0,1,0,0,0,0
850.0,82.0,49.0,15.0,,,0,,Frying,40,0,0,1,0,0,1,1,0
100.0,4.0,4.0,15.0,,Side Dish,0,,Frying,25,1,0,0,0,0,1,0,0
470.0,8.0,22.0,60.0,,Dessert,0,,Frying,30,0,0,0,0,0,1,1,0
209.0,3.0,14.0,19.0,,Side Dish,0,,Frying,30,0,0,0,0,0,0,0,0
117.0,1.0,8.0,12.0,,Side Dish,0,,Frying,20,1,0,0,0,0,0,0,0
397.0,21.0,12.0,50.0,,Main Dish,0,,Frying,30,1,0,1,0,0,1,0,0
320.0,5.0,15.0,45.0,Snack,Dessert,0,,Frying,30,0,1,0,0,0,1,1,0
276.0,4.0,10.0,44.0,Breakfast,,0,,Frying,41,0,0,0,0,0,0,1,0
899.0,45.0,34.0,106.0,,Main Dish,0,,Frying,30,1,0,0,1,0,0,1,0
354.0,27.0,18.0,23.0,Dinner,Main Dish,0,,Frying,25,1,1,0,1,0,0,1,0
83.0,2.0,3.0,13.0,Snack,Dessert,0,,Frying,40,0,1,0,0,0,1,1,0
268.0,45.0,3.0,12.0,Snack,Appetizer,0,,Frying,27,0,0,0,1,0,0,1,0
424.0,5.0,34.0,26.0,,Side Dish,0,,Frying,30,1,0,0,0,0,1,0,0
225.0,17.0,15.0,7.0,Breakfast,,0,,Frying,50,1,0,0,0,0,1,0,0
255.0,9.0,15.0,23.0,,Side Dish,0,,Frying,30,1,0,0,0,0,1,1,1
68.0,2.0,5.0,5.0,Snack,Appetizer,1,,Frying,25,1,0,0,0,0,0,0,0
347.0,16.0,12.0,45.0,Snack,Appetizer,0,,Frying,50,1,1,1,0,0,0,1,0
38.0,1.0,2.0,4.0,Snack,Appetizer,0,,Frying,35,1,0,0,0,0,1,1,0
271.0,22.0,18.0,6.0,,,0,,Frying,30,1,0,1,0,0,0,0,0
231.0,11.0,14.0,15.0,Snack,Appetizer,0,,Frying,28,0,0,1,0,0,1,0,0
237.0,24.0,10.0,12.0,,,0,,Frying,55,0,0,1,0,0,0,1,0
337.0,16.0,23.0,17.0,,Main Dish,0,,Frying,50,1,1,1,0,0,0,0,0
242.0,3.0,7.0,43.0,,,0,,Frying,36,1,0,0,0,0,0,0,0
79.0,2.0,4.0,10.0,,Side Dish,0,,Frying,55,1,0,0,0,0,0,0,0
55.0,1.0,4.0,6.0,,Side Dish,0,,Frying,25,1,0,0,0,0,0,0,0
364.0,31.0,15.0,23.0,,,0,,Frying,30,1,1,0,1,0,0,0,0
69.0,2.0,3.0,10.0,,Dessert,0,,Frying,25,0,0,0,0,0,0,0,0
364.0,16.0,14.0,43.0,Snack,Main Dish,0,,Frying,55,0,0,1,0,0,0,1,0
418.0,14.0,28.0,29.0,Lunch,Main Dish,0,,Frying,15,0,0,1,0,0,0,0,0
377.0,13.0,17.0,47.0,Lunch,Main Dish,0,,Steaming,55,1,0,0,0,0,0,1,0
127.0,8.0,4.0,18.0,,Side Dish,0,,Frying,20,1,0,0,0,0,1,1,0
97.0,2.0,1.0,20.0,,Side Dish,0,,Frying,0,1,0,0,0,0,0,0,0
107.0,7.0,3.0,14.0,,Side Dish,0,,Microwave,22,1,0,0,0,0,1,0,0
37.0,1.0,2.0,3.0,,Side Dish,0,,Frying,30,1,0,0,0,1,0,0,0
247.0,9.0,10.0,38.0,Snack,Appetizer,0,,Frying,35,1,0,0,0,0,0,1,0
97.0,3.0,6.0,8.0,,Side Dish,0,,Frying,33,1,1,0,0,0,1,0,0
94.0,3.0,0.0,23.0,,Salad,1,,Boiling,255,1,0,0,0,0,0,0,0
52.0,1.0,4.0,5.0,Snack,Appetizer,0,,Raw Food,30,1,0,0,0,0,0,0,0
629.0,7.0,37.0,69.0,Breakfast,,0,Vegan,Frying,50,1,0,0,0,0,0,1,0
554.0,47.0,38.0,4.0,,Main Dish,0,,Frying,25,0,0,1,0,1,1,0,0
528.0,29.0,21.0,55.0,,Main Dish,0,,Stewing,130,1,1,1,0,0,0,1,1
313.0,19.0,20.0,16.0,,Main Dish,0,,Baking,125,1,0,1,0,0,1,1,0
133.0,5.0,2.0,26.0,,Side Dish,0,,Boiling,25,1,0,0,0,0,0,0,0
363.0,28.0,24.0,5.0,,Main Dish,0,,Smoking,720,0,0,1,0,0,0,0,0
154.0,0.0,17.0,2.0,,Side Dish,0,,Grilling,10,0,1,0,0,0,0,0,0
540.0,1.0,58.0,5.0,,Side Dish,0,,Freezing,5,0,0,0,0,0,0,0,0
328.0,3.0,16.0,45.0,,Dessert,0,,Baking,5,0,0,0,0,0,1,1,0
166.0,21.0,6.0,8.0,,Main Dish,1,,Frying,25,1,0,0,1,0,0,0,0
360.0,18.0,29.0,7.0,Snack,Appetizer,0,,Boiling,50,1,0,0,0,0,1,0,0
326.0,23.0,17.0,20.0,Lunch,Soup,0,,Boiling,50,1,0,1,0,0,1,1,0
344.0,23.0,22.0,13.0,Lunch,Soup,0,,Smoking,55,1,0,1,0,0,0,1,1
271.0,4.0,17.0,30.0,,Dessert,1,,Raw Food,10,0,1,0,0,0,0,0,0
534.0,5.0,40.0,41.0,,Side Dish,0,,Baking,5,1,0,0,0,0,0,0,0
275.0,3.0,8.0,50.0,,Dessert,0,,Baking,50,0,1,0,0,0,0,1,0
143.0,4.0,11.0,11.0,,Dessert,0,,Baking,25,0,0,0,0,0,0,0,1
269.0,3.0,1.0,70.0,,Salad,0,,Stewing,45,0,1,0,0,0,0,0,0
506.0,9.0,19.0,76.0,,Dessert,0,,Baking,195,0,0,0,0,0,1,1,0
127.0,1.0,7.0,14.0,,Dessert,0,,Baking,195,0,0,0,0,0,1,1,0
175.0,2.0,8.0,23.0,,Dessert,0,,Baking,25,0,0,0,0,0,1,0,0
157.0,1.0,7.0,23.0,,Dessert,0,,Baking,20,0,0,0,0,0,1,1,0
498.0,32.0,29.0,27.0,,Main Dish,0,,Frying,30,0,0,1,0,0,0,0,0
388.0,20.0,28.0,17.0,,Main Dish,0,,Baking,50,1,0,1,0,1,1,0,0
668.0,34.0,57.0,4.0,Snack,Appetizer,0,,Baking,20,0,0,1,0,0,1,0,0
292.0,14.0,4.0,51.0,,Main Dish,1,,Boiling,40,1,0,1,0,0,1,1,0
439.0,13.0,42.0,3.0,,Side Dish,0,,Steaming,20,1,0,0,0,0,1,0,0
481.0,26.0,40.0,5.0,,,0,Vegetarian,Smoking,40,0,0,0,0,0,1,0,0
492.0,31.0,16.0,57.0,,Soup,0,,Raw Food,42,1,0,1,0,0,0,0,0
53.0,1.0,4.0,5.0,,Salad,1,,Baking,55,1,0,0,0,0,0,0,0
424.0,28.0,32.0,5.0,,Main Dish,0,,Raw Food,0,1,0,1,0,0,0,0,0
486.0,20.0,30.0,36.0,Lunch,Salad,0,Vegetarian,Boiling,150,1,1,0,0,0,1,0,0
155.0,3.0,14.0,8.0,Snack,Appetizer,1,,Boiling,35,1,1,0,0,0,0,0,0
562.0,66.0,19.0,21.0,,,0,,Baking,140,1,0,1,0,0,0,1,0
253.0,4.0,10.0,39.0,,Dessert,0,,Baking,45,1,1,0,0,0,1,1,0
622.0,13.0,39.0,64.0,,Main Dish,0,Vegetarian,Stewing,30,1,0,0,0,0,1,1,0
225.0,5.0,6.0,38.0,,,1,,Baking,0,0,0,0,0,0,1,1,0
228.0,15.0,10.0,21.0,Lunch,Soup,0,,Stewing,490,1,0,1,0,0,0,0,0
485.0,34.0,27.0,26.0,,Soup,0,,Stewing,160,1,0,1,0,1,0,1,0
529.0,4.0,26.0,73.0,,Dessert,0,,Baking,10,1,1,0,0,0,1,1,1
343.0,47.0,8.0,20.0,,,0,,Smoking,495,1,0,1,0,1,0,0,0
369.0,25.0,17.0,29.0,,Main Dish,0,,Baking,10,1,0,1,0,0,0,0,0
45.0,0.0,0.0,12.0,,Side Dish,0,,Frying,5,0,0,0,0,0,0,0,0
763.0,51.0,50.0,26.0,,Main Dish,1,,Grilling,20,0,0,1,0,0,1,0,0
409.0,6.0,18.0,58.0,,Dessert,0,,Baking,215,1,1,0,0,0,1,0,0
434.0,13.0,27.0,35.0,Lunch,Salad,0,,Boiling,40,1,0,1,0,0,1,0,0
537.0,6.0,36.0,51.0,,Dessert,0,,Baking,40,0,1,0,0,0,1,0,0
387.0,8.0,24.0,43.0,,Dessert,0,,Boiling,30,0,0,0,0,0,0,1,0
163.0,0.0,6.0,28.0,,Dessert,0,,Stewing,10,0,1,0,0,0,0,0,0
41.0,1.0,2.0,6.0,,,0,,Boiling,55,1,0,0,0,1,0,0,0
7.0,0.0,0.0,1.0,,,0,,Raw Food,5,1,0,0,0,0,0,0,0
564.0,9.0,16.0,101.0,,Side Dish,0,,Baking,40,1,1,0,0,0,1,1,0
198.0,2.0,5.0,38.0,Lunch,,1,,Baking,40,1,1,0,0,0,0,1,0
2260.0,59.0,57.0,371.0,,Main Dish,0,Vegetarian,Baking,25,1,0,0,0,1,1,0,0
462.0,31.0,29.0,18.0,,Main Dish,0,,Frying,20,1,0,1,1,0,0,0,0
274.0,1.0,9.0,48.0,,Dessert,0,,Stewing,20,0,0,0,0,0,1,0,0
